Azithromycin|For the treatment of patients with mild to moderate infections caused by susceptible strains of the designated microorganisms in the specific conditions: <i>H. influenzae</i>, <i>M. catarrhalis</i>, <i>S. pneumoniae</i>, <i>C. pneumoniae</i>, <i>M. pneumoniae</i>, <i>S. pyogenes</i>, <i>S. aureus</i>, <i>S. agal</i>|Anti-Bacterial Agents
Ticlopidine|Used in patients, who have had a stroke or stroke precursors and who cannot take aspirin or aspirin has not worked, to try to prevent another thrombotic stroke.|component
Trospium|For the treatment of overactive bladder with symptoms of urge urinary incontinence, urgency, and urinary frequency, detrusor instability and frequency of micturition.|component
Adapalene|For the topical treatment of comedo, papular and pustular acne (acne vulgaris) of the face, chest or back.|Anti-Inflammatory Agents, Non-Steroidal
Midodrine|For the treatment of symptomatic orthostatic hypotension (OH).|Vasoconstrictor Agents
Remikiren|For the treatment of hypertension and heart failure|function
Pantoprazole|Short-term (up to 16 weeks) treatment of erosive esophagitis.|Anti-Ulcer Agents
Torasemide|For the treatment of edema associated with congestive heart failure, renal disease, or hepatic disease. Also for the treatment of hypertension alone or in combination with other antihypertensive agents.|Antihypertensive Agents
Citalopram|For the treatment of depression. Unlabeled indications include: treatment of mild dementia-associated agitation in nonpsychotic patients, smoking cessation, ethanol abuse, obsessive-compulsive disorder (OCD) in children, and diabetic neuropathy. |Antidepressive Agents, Second-Generation
Eletriptan|For the acute treatment of migraine with or without aura in adults.|Serotonin Antagonists
Bethanidine|For the treatment of hypertension.|Antihypertensive Agents
Moxifloxacin|For the treatment of sinus and lung infections such as sinusitis, pneumonia, and secondary infections in chronic bronchitis. Also for the treatment of bacterial conjunctivitis (pinkeye).|Quinolones
Oxyphenonium|For the treatment of visceral spasms|component
Nelfinavir|Used in combination with other antiviral drugs in the treatment of HIV in both adults and children.|function
Isoetarine|For the treatment of asthma, wheezing, and chronic asthmatic bronchitis.|Adrenergic beta-2 Receptor Agonists
Glimepiride|For concomitant use with insulin for the treatment of noninsulin-dependent (type 2) diabetes mellitus.|Hypoglycemic Agents
Diflorasone|For relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses.|Anti-Inflammatory Agents
Indinavir|Indinavir is an antiretroviral drug for the treatment of HIV infection.|function
Gadodiamide|For intravenous use in MRI to visualize lesions with abnormal vascularity (or those thought to cause abnormalities in the blood-brain barrier) in the brain (intracranial lesions), spine, and associated tissues.|
Guanadrel|Used to treat and control hypertension.|Antihypertensive Agents
Lovastatin|For management as an adjunct to diet to reduce elevated total-C, LDL-C, apo B, and TG levels in patients with primary hypercholesterolemia and mixed dyslipidemia. For primary prevention of coronary heart disease and to slow progression of coronary atherosclerosis in patients with coronary heart disease. |Anticholesteremic Agents
Enflurane|Used for the induction and maintenance of general anaesthesia during surgery and cesarean section and also used for analgesia during vaginal delivery.|Anesthetics, Inhalation
Cefotiam|For treatment of severe infections caused by susceptible bacteria.|Anti-Bacterial Agents
Pregabalin|Pregabalin is used for the management of neuropathic pain associated with diabetic peripheral neuropathy or spinal cord injury, and postherpetic neuralgia. It is also used as adjunctive therapy for adult patients with partial onset seizures and management of fibromyalgia. |Analgesics
Temazepam|For the short-term treatment of insomnia (generally 7-10 days).|Benzodiazepines
Methyclothiazide|For use in the management of hypertension either as the sole therapeutic agent or to enhance the effect of other antihypertensive drugs in the more severe forms of hypertension. Also used as adjunctive therapy in edema associated with congestive heart failure, hepatic cirrhosis, and corticosteroid and estrogen therapy.|Sodium Chloride Symporter Inhibitors
Aminosalicylic Acid|For the treatment of tuberculosis|Antitubercular Agents
Reboxetine|For the treatment of clinical depression.|component
Milrinone|Indicated for the treatment of congestive heart failure.|Platelet Aggregation Inhibitors
Pipobroman|For the treatment of polycythaemia vera and refractory chronic myeloid leukaemia.|
Butabarbital|For short-term treatment of insomnia and anxiety disorders|Hypnotics and Sedatives
Nevirapine|For use in combination with other antiretroviral drugs in the ongoing treatment of HIV-1 infection.|Anti-HIV Agents
Oxiconazole|For treatment of dermal fungal infection.|Antifungal Agents
Alclometasone|For the relief of the inflammatory and pruritic manifestations of corticosteroid-responsive dermatoses.|Antipruritics
Butalbital|Used in combination with acetaminophen or aspirin and caffeine for its sedative and relaxant effects in the treatment of tension headaches, migraines, and pain.|component
Cladribine|For the treatment of active hairy cell leukemia (leukemic reticuloendotheliosis) as defined by clinically significant anemia, neutropenia, thrombocytopenia, or disease-related symptoms. Also used as an alternative agent for the treatment of chronic lymphocytic leukemia (CLL), low-grade non-Hodgkin's lymphoma, and cutaneous T-cell lymphoma.|Antineoplastic Agents
Ranolazine|For the treatment of chronic angina. It should be used in combination with amlodipine, beta-blockers or nitrates.|component
Mesalazine|For the treatment of active ulcerative proctitis.|Anti-Inflammatory Agents, Non-Steroidal
Benzatropine|For use as an adjunct in the therapy of all forms of parkinsonism and also for use in the control of extrapyramidal disorders due to neuroleptic drugs.|Dopamine Uptake Inhibitors
Ziprasidone|For the treatment of schizophrenia and related psychotic disorders.|Antipsychotic Agents
Methysergide|For the treatment of vascular headache|Vasoconstrictor Agents
Cabergoline|For the treatment of hyperprolactinemic disorders, either idiopathic or due to prolactinoma (prolactin-secreting adenomas). May also be used to manage symptoms of Parkinsonian Syndrome as monotherapy during initial symptomatic management or as an adjunct to levodopa therapy during advanced stages of disease. |Antineoplastic Agents
Idoxuridine|For use in keratoconjunctivitis and keratitis caused by herpes simplex virus.|Antiviral Agents
Dapsone|For the treatment and management of leprosy and dermatitis herpetiformis.|Antimalarials
Terconazole|For the treatment of candidiasis (a yeast-like fungal infection) of the vulva and vagina.|Antifungal Agents
Phenytoin|For the control of generalized tonic-clonic (grand mal) and complex partial (psychomotor, temporal lobe) seizures and prevention and treatment of seizures occurring during or following neurosurgery.|Anticonvulsants
Medrysone|For the treatment of allergic conjunctivitis, vernal conjunctivitis, episcleritis, and epinephrine sensitivity.|Anti-Inflammatory Agents
Doxycycline|Doxycycline is indicated for use in respiratory tract infections caused by Mycoplasma pneumoniae, Haemophilus influenzae, Streptococcus pneumoniae, Legionella spp., or Klebsiella spp. It is also used for prophylaxis of malaria. Doxycycline is indicated for a variety of bacterial infections, from Mycobacterium fortuitum and M. marinum, to susceptible E. coli and Brucella spp. It can be used as an alternative to treating plague, tetanus, Campylobacter fetus |Anti-Bacterial Agents
Diethylstilbestrol|Used in the treatment of prostate cancer. Previously used in the prevention of miscarriage or premature delivery in pregnant women prone to miscarriage or premature delivery.|Carcinogens
Lymecycline|For the treatment of infections and to treat acne. It may also be used to treat urinary tract infections, gum disease, and other bacterial infections such as gonorrhea and chlamydia. Lymecycline is also used commonly as a prophylactic treatment for infection by <i>Bacillus anthracis</i> (anthrax). It is also effective against <i>Yersinia pestis</i> and malaria and is also prescribed for the treatment of Lyme disease.|Anti-Bacterial Agents
Clotrimazole|For the local treatment of oropharyngeal candidiasis and vaginal yeast infections, also used in fungal infections of the skin such as ringworm, athlete's foot, and jock itch.|Antifungal Agents
Calcium Acetate|Calcium acetate is one of a number of calcium salts used to treat hyperphosphatemia (too much phosphate in the blood) in patients with kidney disease.|Chelating Agents
Sulfanilamide|For the treatment of vulvovaginitis caused by <i>Candida albicans</i>.|Anti-Bacterial Agents
Cycloserine|Used in combination with up to 5 other drugs as a treatment for Mycobacterium avium complex (MAC) and is also used to treat tuberculosis (TB).|Antimetabolites
Anagrelide|For the treatment of patients with thrombocythemia, secondary to myeloproliferative disorders, to reduce the elevated platelet count and the risk of thrombosis and to ameliorate associated symptoms including thrombo-hemorrhagic events.|Antithrombins
